6237050,76474200
84304802,561634241
668524,3623050
110412045,666299222
22369562,8424040
13553903,45195614
142514166,500289888
14298799,116457726
61059709,685460348
100136718,59771425
13917777,7035651
71768,651282842
54882546,367156716
18056374,197275551
15921519,11008207
7987698,15171934
50745,26785339
93376818,20884782
88981,614765452
2308172,308638334
210965,99598595
5878303,133223461
8675906,665339628
11067892,612216943
4768176,45821540
31820853,156018
23498248,29933948
164491,114619105
646253,285393031
563596,52773157
16746409,356975888
12021217,178626720
13917777,719017363
95690553,24410210
71681815,419092848
95188570,307213173
3060199,362700564
14132249,19866730
93376818,29197565
68027908,581049695
17563226,67753070
14960345,14964475
100836531,133134007
24910512,1234714
3468483,80945428
29533304,412152628
15115078,26785339
14963751,557759254
31443074,6201092
104521101,68720867
1431969,109145553
22633385,128907699
22633385,162405963
119700621,10270250
2676022,6723399
42990466,49986046
335567,890377
8430564,136244218
952007,529027653
493372,39211337
105960032,3470471
64129,48378947
988,1213225
5100555,21540759
61593290,286867459
48327001,725839295
116913262,197814629
136061549,307213173
40816837,175592968
74587068,384520418
83997633,338719962
103015469,206458215
91964807,22637619
73983677,295312652
41671631,111270855
3282513,627727693
71681815,190793520
249268,32051890
14905380,9306568
44025432,495836457
52311460,166515022
22633385,420503947
116707497,706422026
101637635,90796663
628926,41058054
7546098,29759715
145841131,11180687
5674651,26785339
4312191,27729926
91420400,521655652
1450685,243950408
26019675,377496562
787652,330008801
16578570,295774370
93376818,65214191
14026360,268792879
2230453,203843667
73983677,643445235
76776,121814210
30185185,430942608
58270741,542931741
41936996,261573555
24607131,471494981
61241031,250510075
6849766,252841745
13917777,197275551
9833362,402945349
24910512,552877440
5156139,103766152
126715034,627046365
25015917,302670797
73882557,316098156
96218837,53515475
5749437,145464445
87604944,563355926
103232,28241982
96189881,214587193
90211507,297339779
693755,47071941
18051187,130725814
31559413,330008801
1329312,525683737
13917777,246634306
91519971,285902689
20929282,686161611
95372235,278335273
534887,325724738
5047671,44840041
18818196,6296790
93376818,52796596
57174311,48795298
79828097,617152691
15921519,63882194
28907971,429229398
90211507,1390248
42990466,143328315
32535939,358917318
2824100,609517170
99159580,85077558
25154432,228162270
55068936,480480380
6897215,444350375
73983677,168006517
10532611,41288708
127608511,68720867
77189278,23418517
23423619,498011141
220358,8843683
39852038,17420913
40816837,65214191
22633385,70198664
91502735,617152691
5081226,442921115
6481596,257485422
14283640,245235133
26204457,351708598
54370274,580642043
1540885,485105543
59720581,76599439
21368066,160083795
141609439,65247532
49785117,601538369
12080746,68964263
13567791,8162615
88643231,105963253
22633385,179377705
70709113,390399065
131479795,21233191
49938263,486418532
67474838,552877440
5615843,246335987
18223385,14712850
1148376,98979720
41936996,20653934
1297909,77868163
124666577,420868305
44135271,235860204
208434,2360755
15078782,93446075
6115458,6763587
90211507,196414933
5105854,48378947
60488569,589580952
869950,160427405
76776,278335273
44045911,109059304
107279326,718503222
68980965,65233633
73983677,458648791
8225098,361784175
37270891,5973855
7564547,19961085
29093946,128228452
24910512,363210353
6385855,724712
117748716,67274736
34353676,309474524
85389871,576483053
53282030,329782568
90211507,32944298
12560511,296268741
1012917,105712642
22588500,201546443
1190754,190416463
104599291,570771296
102837530,52481933
4530030,207777501
81169193,301216792
19800529,4279682
22972572,613349035
10229505,103766152
115282144,1200050
100836531,45199136
8717479,146650795
22633385,262862475
85261070,449798030
6176417,77358263
84044666,383940088
74574233,435573069
24910512,170803235
44199644,908607
98119874,492814064
77263945,37287688
19672699,13414105
93869735,155220641
61850714,91151442
189580,27442967
40033067,710898979
4312191,1725199
3321281,19205896
85389871,245218045
49822414,240692581
8337659,159606650
95196612,577105091
1020496,841835
81972974,127049550
20224954,327859577
3234522,858127
1326248,48764652
90211507,54230994
13917777,482734649
47537704,69495170
66054069,75688610
323199,502127166
124666577,19872456
57909583,50304279
45777252,216999971
18525465,209614512
22801583,301793434
61241031,43098215
26019675,15019962
87383155,121470383
65197770,24410210
1532486,189621607
24910512,17165658
90211507,68312233
13644170,143762238
81169193,121190395
90688504,447379217
62114487,29078997
134175231,142203027
96200,760165
88201630,3328572
231611,286066
24910512,196117722
297982,457498892
134175231,179141420
418747,24948315
11234402,488925099
1385510,224386599
82131956,383940088
90211507,327696712
22633385,278415292
5100555,109145553
48216,433264875
24910512,272457606
106047330,17165658
80641364,316705415
43251136,519832
100836531,3370128
5952481,52281283
297982,449798030
1580956,14159669
26999792,8629417
136061549,214587193
105314490,15783450
1358764,210716005
88102392,575723287
87383155,116457726
15848336,285004577
109766416,395283401
2119212,123303402
5618424,379547795
88332977,9384267
33058747,256786531
273868,27193779
100836531,104358587
13041216,2147447
99822064,567431298
71641127,564634583
37905059,126178683
1868933,43723161
37700562,154739597
22373761,476642602
127790,143040428
85473027,512889751
136061549,76222279
73983677,1514950
11151457,88013053
100836531,307489284
8717479,27551774
35039927,238797860
44495348,30203935
5300235,27193779
38988242,105712642
33961674,149554797
66206278,357728969
77230391,706422026
109806759,237523442
1450685,133067498
6032561,236055696
731337,241878558
63439129,110027931
5236035,155220641
278153,47854924
4498013,432115011
32025168,178991158
92794867,257913595
17139678,34407651
60205699,270722949
1580956,83878269
36249910,599394820
77189278,156018
3264292,552661142
31559413,135768037
13917777,66474729
473530,6093316
11987277,228290594
100836531,576201
48280694,15452919
22633385,3386088
83997633,45055693
93376818,56760633
86844847,330914717
77801870,721054
9833362,71932349
29282228,667006
22619452,592513835
32936898,617868717
1504752,216391224
36186912,190416463
36923089,339785037
116659611,632909818
25801568,210716005
87358664,145153231
44199644,41829476
64903135,165536154
54766411,264818686
24910512,6220644
8665376,3195124
71681815,111113343
1620265,94911145
55142896,366979357
55152140,319167362
36249910,152965398
7490180,351826770
104288623,52300938
11580155,37284654
23920,181042062
73059627,23088740
60205699,476860603
692075,19951562
76809460,625183383
36249910,579082810
82816029,705992094
1329716,257787813
4294069,29759715
151929,220809393
62269186,612344730
68322456,576103395
1679477,2113067
81948346,9384267
26019675,535309783
42328488,3678731
101684156,12888993
22633385,108761645
55643692,2211243
110651720,287113304
136061549,319742187
53223414,478314228
24459435,15402300
95935,289034413
44025432,133067498
17771375,29078997
121013444,492814064
63439129,15062869
8336744,42455934
40122905,379278761
13773789,145183271
88967758,45821540
30827929,377496562
2766036,41881900
13917777,153711945
51494936,39093389
107979804,1148753
89645414,487510752
50621007,685460348
55182298,201546443
28541758,235901813
83868170,218653810
72784348,453068084
34311583,569041
22798219,52630616
44025432,197814629
13917777,667426240
136061549,79839017
229881,257485422
8717479,163722349
11667869,58881442
94305290,364629886
41936996,196414933
483314,23096959
6936373,501027541
14206422,2967233
77263945,89738953
102809327,607289185
96880612,660776503
105683440,188113049
63439129,11125589
13197548,241248985
13917777,74583692
19150088,45709704
44199644,1099265
111116206,53515393
532559,27193779
88332977,117463191
96189881,538663825
102837530,6486826
16489235,478584
85473027,495880261
69431456,286428067
15921519,53614190
22633385,611591640
125791198,179385712
142514166,49876476
17089485,410749029
92015510,310611
57353862,156260788
199813,29620400
85473027,487785213
7673602,2629302
227442,414905995
31559413,21737465
14774899,196414933
114549769,434591591
55068936,237159
82555433,410989014
11537812,13124802
78434827,605673387
16693043,209313689
1462282,78895763
16693043,77071454
7829205,348060227
42139754,668731686
131479795,7587038
13917777,724627416
42941056,3301400
594614,170355508
1296369,718741813
81948346,234739976
30030,4095287
109138844,100249425
50457605,120568143
35179038,104590247
49727155,529896509
15921519,143965255
83477269,569041
40816837,278954673
1333958,391005419
95133973,585076788
1485263,40759227
22846633,452013806
835733,612354784
987638,458364565
161631,41215835
462287,188828946
1810977,31504491
16158547,114306758
25300639,70921758
77302679,589317043
18401805,991475
6626818,238797860
93376818,40963991
18581859,28149409
13172299,128895073
5408605,144140342
129674997,100711978
5792097,298198191
2345875,2884111
109060,202194314
90211507,180190854
36249910,68720867
78354625,278335273
48310258,73740405
124418090,383940088
113547781,159851855
97493880,260481121
38668796,260338399
106490990,41567275
24910512,289073337
34418638,275016355
11903873,556421325
87255791,712744649
213795,184286875
5365358,397411013
2979691,226167620
19397744,45717250
6183996,102343794
151455986,725951957
3023000,34139230
58359537,368199998
952007,13678015
134175231,105138356
109536191,102692863
2128935,11225014
43783393,391127422
163899,21763822
44025432,80945428
84619824,5152285
144834170,13258039
1658117,188828946
1613332,10969551
83738477,5187976
327028,470730648
9677399,62117812
1377460,41847366
22633385,654870350
13917777,106558568
5100555,99268620
57260417,158256479
16758,485926312
24910512,76990209
16024985,521655652
63439129,21193524
122666,38007053
7074,381453955
1413391,8779606
25015917,1390248
7916915,389218073
61636045,444350375
25027759,366979357
65828559,168008797
661909,5870069
1535036,31792824
358916,1050944
81948346,350087687
49267398,334215717
18223385,646480766
41370460,59212953
14283640,63984307
36498018,86106381
153121765,55001853
6176417,579082810
11358567,188113049
22971499,374927
14539,206791369
44180881,35890081
57353862,51040886
30271971,26438322
9987465,128479644
28951144,301216792
22633385,681075491
857609,484576373
159137,28312955
13128505,458311001
89645414,126412552
58669,274495425
28659384,189621607
17132214,65600975
115945472,521854608
93376818,1050944
105227798,121516035
24910512,131286494
69878,523043277
10248953,15111821
44067969,479379384
35799796,569041
129674997,240971104
3335181,6093316
82880442,553354067
24910512,15045751
12560511,217475193
48290911,405139301
130312321,624633979
13553903,23088740
74590290,221809776
1736354,175592968
106071687,712744649
2863444,257485422
1501599,257787813
33685575,11939484
72647856,73461676
23639164,307213173
3439771,129436456
1306050,335952417
6265975,27549019
19670,157718650
19519564,558789477
51494936,510889311
28671653,184657328
13917777,14981376
76828314,405139301
63465728,45981801
47400288,145183271
34311583,577400057
1029152,40997482
86162890,357728969
2230985,197275551
29718261,178991158
7997354,553135896
22633385,488804911
48658420,215875945
432915,1663468
7144772,609333954
1628798,44840041
7258858,22844864
18818196,429229398
116913262,581049695
14283640,29048891
1019198,205564111
11434205,33653601
96641606,457498892
5714543,415435546
75159981,292673424
83258252,228683419
32723967,32848140
100836531,478584
1484494,2203645
29533304,227978903
175722,62262074
55268212,133100880
13917777,433264875
45637986,31792824
10286961,3328572
23498248,655783613
72647856,1349775
22369562,43441403
14350,148553905
4660275,139199684
47820033,234613059
14298799,351106737
41936996,295875994
73983677,645412990
6431421,28232663
31974251,204380779
83477269,437011
66922325,618747964
9457025,238797860
19519564,99178995
120441,12204147
47395,131212638
15246973,182849188
1430011,43723161
9021747,119990860
23498248,465844859
81138535,462597790
119167601,57940487
22633385,370740787
24740506,41187219
88643231,100061716
408570,89290483
240344,43509302
1450685,57912964
141406735,285902689
13917777,525477165
114044633,486418532
11511589,115110181
7941193,52855516
39981869,651123007
101684156,11008207
57174311,17620347
64021988,716583109
109766416,33884891
1019198,53238813
1012917,210716005
100836531,287542207
14026360,70107786
134175231,40518025
194764,81227005
30223404,445599288
32783916,345237700
12621235,363150
90211507,228198960
93376818,63693909
98419969,1181927
1324225,3638964
6320001,137122764
1829149,41443539
36202692,105808767
70857188,102578345
43508353,40518025
172697,14125254
1532417,665339628
25192197,15171934
7741236,689344
25529882,454479855
13041216,168370
2010320,510636979
37377066,81598961
43892045,480592723
5069736,10009991
47351025,300080556
13917777,198350484
5064110,11424867
5947268,619859161
73639897,260273356
103167,223971726
69837190,70107786
96189881,70107786
6950331,72878982
6511937,295774370
72326501,39425864
115945472,697102682
8739626,461710233
42990466,21737465
3120367,21540759
3396686,66855798
72647856,155220641
34910574,59239347
27704687,35866694
51391473,180190854
4379786,15634981
1262554,36648301
100836531,131212638
93376818,28366058
13721712,88860262
118260833,216581567
12958815,270910423
26019675,23096959
77305722,553380667
77420409,92001425
44025432,57912964
717901,24997096
283234,426659329
5317234,41349039
28568841,663996831
200109,109145553
66077254,52882701
63761690,65711522
20229276,70198664
86140903,144849757
22633385,725205304
90211507,444886996
9833362,457636580
952007,82238168
153121765,49765480
52311460,1625986
14026360,644461337
4294069,25880891
765740,10009991
125547374,173335706
47143494,459870310
8336744,11061773
60190294,153651476
137041369,41847366
29008123,169108858
83508522,494142397
153121765,22214885
89971817,647509652
51912589,516657210
4822129,245704608
90211507,9393759
14904151,296268741
2010320,72878982
20031875,58730569
93376818,40964014
16078332,156293205
126784570,368199998
1935696,642917329
33961674,179385712
10911626,307260205
1501599,43441403
111562794,65390815
3119428,279553
48748112,160083795
3468483,260338399
22633385,121898717
81072379,290882787
88161975,53515475
16691014,26337322
1128849,98925529
37775,97556265
10829171,20473418
32025168,171072967
67634026,238282268
74590290,102578345
9677399,52855516
9800850,327628682
106817047,50264296
87255791,709324387
87933450,718503222
2222702,640079149
40715044,34526884
13534540,240541316
109766416,202291859
79828097,57912964
2401856,2031428
42990466,40556106
31559413,88868842
49240599,233016299
58572875,23083156
13553903,35129809
24910512,266231149
37621491,308638334
4586894,3623050
7047859,139952333
204321,498011141
18234520,81598961
90211507,7508411
2313704,42009758
73353716,15428480
22633385,51905353
93376818,5569059
2879818,281975310
993854,724712
296876,41331761
1358764,50605426
82916197,41179827
96160062,426046572
5062495,52855516
64671908,63537249
1224632,648332
5351546,663900193
1047696,458058
3275593,220809393
6781438,79377628
515813,330008801
25015917,81598961
31463517,523379232
19185069,152773577
51260013,252047483
8097890,257485422
26535726,206444
57028336,21273155
17442656,10969551
100836531,94911145
76776,61886109
26019675,607657764
52078762,19316619
9677399,146327667
134175231,375847433
51317,424996787
9749173,12226786
20037329,110446844
26019675,428077396
136061549,70107786
2879818,53238813
61886370,317244618
730811,16408992
578543,8685799
58669,541269386
101912712,9994688
106071687,709324387
45777252,203607977
14338007,133092972
49258735,281229404
1560587,76734068
129674997,387213208
22633385,603085008
133438209,22214885
75159981,258469100
91420400,29455529
2443292,190416463
12688112,390985926
70274,263727855
49056869,333723456
1829149,265995
28616219,180328715
59071,297326186
114451080,76474200
31559413,115039706
145841131,202018792
5947268,1725199
24910512,71487058
628926,88013053
7337347,295774370
8039770,714073518
68980965,574160606
12080746,510636979
67430,86106381
15921519,31830551
98432073,466682654
19503980,40276274
523221,4414698
30802565,36781769
30130371,81598961
11247099,35640229
90211507,114581326
7566797,119072000
24910512,236648333
24971970,256786531
77189278,99919302
11151457,349202877
22633385,13836499
25839884,278415292
4294069,598261814
705123,11935508
7501424,20896532
45960703,372882560
119700621,69609
26019675,11276147
5142394,8924314
65306057,56217288
26019675,41152295
81585115,6443435
5067549,638591290
73983677,204518099
22222529,75688610
20135478,470472185
48135649,42619487
278153,4508653
44733677,77326607
9251256,65600975
8935917,256786531
10829171,5349565
20229276,63537249
188129,143040428
87287585,573111831
53915161,304344049
426437,514062293
20135478,70572539
148581916,82700090
6836228,1039520
67474838,154739597
6709544,37357499
10348912,429651616
148392062,718503222
949228,128636610
60349489,190416463
194491,24905898
85234650,706526454
77302679,3234987
202916,1303538
130414180,41829476
101084582,528464304
136061549,14159669
3234522,35649
97995998,11577304
39112954,357728969
1931001,53432472
1935696,71293321
43276904,120181748
52078762,55228249
109806759,224663696
12621257,158907057
2325264,107244490
16131917,155220641
19194484,8162615
61214170,33037215
31348972,31335300
689204,602903424
47404953,520583586
71897736,156498505
90211507,223565044
105683440,13491895
26019675,611618121
115945472,449649393
18051187,422274596
18169566,105944401
23498248,129436456
13917777,468319547
145841131,27193779
4169187,72685026
10052309,367554614
54628770,81598961
15921519,21365581
62971995,41829476
15921519,23357588
2676022,16366134
48290911,156498505
32234660,37346186
4665434,152122018
73753957,327682962
71681815,37717474
70570907,308639708
5947268,357728969
6065744,506861932
4498013,41881900
78434827,626805178
1689183,34526884
1544111,295774370
87750369,55001853
58883403,221071442
71036629,317493442
136061549,426659329
146939900,500289888
100836531,3342055
90970076,576303915
6320810,619859161
83997633,38767563
63311,387532899
40534114,289605524
26019675,361044034
204685,435625572
16059379,64188788
29436595,600596928
30977845,447379217
841956,41766002
91388253,184456251
7784660,13655949
26336,7613257
13104100,155220641
41597107,96915986
26163841,137134442
122666,288428676
38700,44662669
19788130,163387337
213795,455229168
48135649,133442384
33178048,319742187
13323303,197275551
4729640,351952547
71897736,6093316
17039389,461710233
13917777,218329478
32025168,91253698
23362539,361044034
100836531,51478266
3957921,210933087
16024985,148228732
77302679,478314228
12995347,718741813
2899462,612344730
53310847,1864233
156269,496505424
7112330,14346979
13284744,291137
153121765,56942570
12029887,457498892
579366,203843667
2119212,20619036
90211507,468341987
24910512,119571446
90915921,121470383
20135478,278954673
18525465,667297720
26019675,690561136
18372958,138207223
5268763,87414843
77189278,66023605
439929,537085161
29582865,23096959
4984472,375261048
39449589,15171934
53122008,31792824
13354331,156607803
308610,41881900
96156234,10270250
25015917,27193779
20929282,589831718
114601453,9524997
73983677,40892817
4829346,468515960
96189881,598701386
13917777,144496157
1857049,81598961
64316617,75164823
61805754,679237742
22633385,38267641
15844309,311315731
30546960,492814064
58050969,23649904
578543,160919119
101684156,143965255
40236765,631254164
38540736,329782568
75460809,132374308
12548382,15783450
1279749,11125589
5358146,123909654
24910512,2293158
105168,4542716
84634607,79658844
23498248,231283452
347838,182849188
24740506,487812840
2980562,14125254
18234520,60374819
350947,696529789
37080671,251034106
17561003,624681066
25521218,210702427
782446,4723248
22633385,61412022
55323451,16685462
3468483,115110181
20186737,45717250
77189278,633686625
6431421,59249196
44787359,27193779
109766416,438886855
26760571,51040886
7502063,74386167
17561003,676829188
24910512,20145274
60898866,51769689
9457025,391879620
39344769,619859161
9326247,8514
1798101,79368515
19825685,363150
601530,260240241
26019675,482265185
90211507,2296970
37621491,459332235
93281816,552661142
7195563,137078487
71681815,464909502
110459737,278335273
12216890,676419965
25529882,400501136
61154071,15783450
57691173,478013316
10623583,1957456
24910512,18411972
24910512,259463685
90211507,399540643
41201924,724712
85643503,134777298
60961,31830551
27892524,91074692
73809814,706526454
6781438,407972408
100836531,388260896
12948692,62743585
66677201,261039251
40429738,36057260
108294295,618007777
65398578,457498892
41936996,185478926
107040425,156018
62639087,88860262
13917777,530655405
6224096,348878695
66848002,582974355
30682803,119072000
22633385,702791636
77189278,41986369
93827367,42009758
1246444,210716005
24910512,186870941
104631303,81711968
65398578,449798030
33218068,46089560
93376818,19608522
